rank,music,artist,photo,year
70,Blown Away,Carrie Underwood,https://charts-static.billboard.com/img/2012/05/carrie-underwood-pka-blown-away-pjk-53x53.jpg,2012
71,Rolling In The Deep,Adele,https://charts-static.billboard.com/img/2010/12/adele-ee3-53x53.jpg,2012
72,Climax,Usher,https://charts-static.billboard.com/img/2012/02/usher-oqp-53x53.jpg,2012
73,"Work Hard, Play Hard",Wiz Khalifa,https://charts-static.billboard.com/img/2012/05/wiz-khalifa-b1e-53x53.jpg,2012
74,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,https://charts-static.billboard.com/img/2012/08/ne-yo-9u2-53x53.jpg,2012
75,Pound The Alarm,Nicki Minaj,https://charts-static.billboard.com/img/2012/04/nicki-minaj-thi-53x53.jpg,2012
76,Come Over,Kenny Chesney,https://charts-static.billboard.com/img/2017/06/kenny-chesney-53x53.jpg,2012
77,Heart Attack,Trey Songz,https://charts-static.billboard.com/img/2012/04/trey-songz-kc8-53x53.jpg,2012
78,Drank In My Cup,Kirko Bangz,https://charts-static.billboard.com/img/2011/08/kirko-bangz-t42-53x53.jpg,2012
79,Birthday Cake,Rihanna Featuring Chris Brown,https://charts-static.billboard.com/img/2011/12/rihanna-v3t-53x53.jpg,2012
80,So Good,B.o.B,https://charts-static.billboard.com/img/2012/03/bob-1-t7h-53x53.jpg,2012
81,50 Ways To Say Goodbye,Train,https://charts-static.billboard.com/img/2012/06/train-z35-53x53.jpg,2012
82,Red Solo Cup,Toby Keith,https://charts-static.billboard.com/img/2011/10/toby-keith-5au-53x53.jpg,2012
83,Love You Like A Love Song,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2011/07/selena-gomez-nxt-love-you-like-a-love-song-cgw-53x53.jpg,2012
84,Turn Up The Music,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,2012
85,Die Young,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,2012
86,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,https://charts-static.billboard.com/img/2011/10/t-pain-kj8-53x53.jpg,2012
87,A Thousand Years,Christina Perri,https://charts-static.billboard.com/img/2011/11/christina-perri-vd0-53x53.jpg,2012
88,Take A Little Ride,Jason Aldean,https://charts-static.billboard.com/img/2012/07/jason-aldean-sa0-53x53.jpg,2012
89,You Da One,Rihanna,https://charts-static.billboard.com/img/2011/11/rihanna-t38-53x53.jpg,2012
90,We Run The Night,Havana Brown Featuring Pitbull,https://charts-static.billboard.com/img/2011/12/havana-brown-7a1-53x53.jpg,2012
91,It's Time,Imagine Dragons,https://charts-static.billboard.com/img/2012/03/imagine-dragons-wca-53x53.jpg,2012
92,Cashin' Out,Ca$h Out,https://charts-static.billboard.com/img/2012/01/cah-out-fvz-53x53.jpg,2012
93,I Don't Want This Night To End,Luke Bryan,https://charts-static.billboard.com/img/2011/08/luke-bryan-kl4-53x53.jpg,2012
94,Diamonds,Rihanna,https://charts-static.billboard.com/img/2005/06/rihanna-t38-53x53.jpg,2012
95,Hard To Love,Lee Brice,https://charts-static.billboard.com/img/2012/05/lee-brice-vbm-53x53.jpg,2012
96,Somethin' 'Bout A Truck,Kip Moore,https://charts-static.billboard.com/img/2011/10/kip-moore-fzz-53x53.jpg,2012
97,Adorn,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,2012
98,Fly Over States,Jason Aldean,https://charts-static.billboard.com/img/2012/01/jason-aldean-jfn-53x53.jpg,2012
99,Even If It Breaks Your Heart,Eli Young Band,https://charts-static.billboard.com/img/2011/12/eli-young-band-8g9-53x53.jpg,2012
100,Burn It Down,Linkin Park,https://charts-static.billboard.com/img/2012/05/linkin-park-brd-53x53.jpg,2012
1,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,https://charts-static.billboard.com/img/2016/11/macklemore-ryan-lewis-53x53.jpg,2013
2,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,https://charts-static.billboard.com/img/2013/04/robin-thicke-cu8-53x53.jpg,2013
3,Radioactive,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,2013
4,Harlem Shake,Baauer,https://charts-static.billboard.com/img/2013/02/baauer-fjy-53x53.jpg,2013
5,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,https://charts-static.billboard.com/img/2016/11/macklemore-ryan-lewis-53x53.jpg,2013
6,Mirrors,Justin Timberlake,https://charts-static.billboard.com/img/2017/01/justin-timberlake-53x53.jpg,2013
7,Just Give Me A Reason,P!nk Featuring Nate Ruess,https://charts-static.billboard.com/img/2012/10/pnk-u9h-just-give-me-a-reason-vz3-53x53.jpg,2013
8,When I Was Your Man,Bruno Mars,https://charts-static.billboard.com/img/2012/12/bruno-mars-va7-53x53.jpg,2013
9,Cruise,Florida Georgia Line Featuring Nelly,https://charts-static.billboard.com/img/2012/08/florida-georgia-line-wbf-53x53.jpg,2013
10,Roar,Katy Perry,https://charts-static.billboard.com/img/2013/08/katy-perry-l8p-53x53.jpg,2013
11,Locked Out Of Heaven,Bruno Mars,https://charts-static.billboard.com/img/2012/10/bruno-mars-va7-53x53.jpg,2013
12,Ho Hey,The Lumineers,https://charts-static.billboard.com/img/2012/04/the-lumineers-e8y-53x53.jpg,2013
13,Stay,Rihanna Featuring Mikky Ekko,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
14,Get Lucky,Daft Punk Featuring Pharrell Williams,https://charts-static.billboard.com/img/2013/05/daft-punk-rvu-53x53.jpg,2013
15,Royals,Lorde,https://charts-static.billboard.com/img/2017/07/lorde-53x53.jpg,2013
16,I Knew You Were Trouble.,Taylor Swift,https://charts-static.billboard.com/img/2012/10/taylor-swift-70p-i-knew-you-were-trouble-oux-53x53.jpg,2013
17,We Can't Stop,Miley Cyrus,https://charts-static.billboard.com/img/2013/06/miley-cyrus-clj-53x53.jpg,2013
18,Wrecking Ball,Miley Cyrus,https://charts-static.billboard.com/img/2013/09/miley-cyrus-clj-53x53.jpg,2013
19,Wake Me Up!,Avicii,https://charts-static.billboard.com/img/2010/07/avicii-uw1-53x53.jpg,2013
20,Suit & Tie,Justin Timberlake Featuring JAY Z,https://charts-static.billboard.com/img/2013/01/justin-timberlake-bcj-suit-and-tie-zqh-53x53.jpg,2013
21,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
22,Holy Grail,Jay Z Featuring Justin Timberlake,https://charts-static.billboard.com/img/2013/07/jay-z-g81-53x53.jpg,2013
23,Scream & Shout,will.i.am & Britney Spears,https://charts-static.billboard.com/img/2012/12/william-eaz-53x53.jpg,2013
24,Clarity,Zedd Featuring Foxes,https://charts-static.billboard.com/img/2012/12/zedd-edd-53x53.jpg,2013
25,Sail,AWOLNATION,https://charts-static.billboard.com/img/2011/02/awolnation-wne-53x53.jpg,2013
26,Don't You Worry Child,Swedish House Mafia Featuring John Martin,https://charts-static.billboard.com/img/2012/09/swedish-house-mafia-ep7-53x53.jpg,2013
27,Diamonds,Rihanna,https://charts-static.billboard.com/img/2005/06/rihanna-t38-53x53.jpg,2013
28,I Love It,Icona Pop Featuring Charli XCX,https://charts-static.billboard.com/img/2012/12/icona-pop-46u-53x53.jpg,2013
29,Safe And Sound,Capital Cities,https://charts-static.billboard.com/img/2012/12/capital-cities-sqp-53x53.jpg,2013
30,Treasure,Bruno Mars,https://charts-static.billboard.com/img/2013/05/bruno-mars-va7-53x53.jpg,2013
31,The Way,Ariana Grande Featuring Mac Miller,https://charts-static.billboard.com/img/2013/04/ariana-grande-nxo-the-way-9sq-53x53.jpg,2013
32,Started From The Bottom,Drake,https://charts-static.billboard.com/img/2013/02/drake-hq6-started-from-the-bottom-m8o-53x53.jpg,2013
33,Come & Get It,Selena Gomez,https://charts-static.billboard.com/img/2013/04/selena-gomez-scg-53x53.jpg,2013
34,"Hold On, We're Going Home",Drake Featuring Majid Jordan,https://charts-static.billboard.com/img/2013/08/drake-hq6-hold-on-were-going-home-v0h-53x53.jpg,2013
35,Daylight,Maroon 5,https://charts-static.billboard.com/img/2012/12/maroon-5-9st-53x53.jpg,2013
36,Feel This Moment,Pitbull Featuring Christina Aguilera,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
37,Applause,Lady Gaga,https://charts-static.billboard.com/img/2013/08/lady-gaga-lkc-53x53.jpg,2013
38,One More Night,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,2013
39,Love Me,Lil Wayne Featuring Drake & Future,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
40,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,https://charts-static.billboard.com/img/2013/02/fall-out-boy-zhw-53x53.jpg,2013
41,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",https://charts-static.billboard.com/img/2012/11/aap-rocky-ai8-f**kin-problems-c83-53x53.jpg,2013
42,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
43,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-th1-53x53.jpg,2013
44,Sweet Nothing,Calvin Harris Featuring Florence Welch,https://charts-static.billboard.com/img/2012/10/calvin-harris-ffl-53x53.jpg,2013
45,Summertime Sadness,Lana Del Rey & Cedric Gervais,https://charts-static.billboard.com/img/2012/02/lana-del-rey-x3j-53x53.jpg,2013
46,Home,Phillip Phillips,https://charts-static.billboard.com/img/1840/12/phillip-phillips-75j-53x53.jpg,2013
47,It's Time,Imagine Dragons,https://charts-static.billboard.com/img/2012/03/imagine-dragons-wca-53x53.jpg,2013
48,Power Trip,J. Cole Featuring Miguel,https://charts-static.billboard.com/img/2013/03/j-cole-s1s-53x53.jpg,2013
49,Girl On Fire,Alicia Keys Featuring Nicki Minaj,https://charts-static.billboard.com/img/2012/09/alicia-keys-xkr-53x53.jpg,2013
50,Heart Attack,Demi Lovato,https://charts-static.billboard.com/img/2013/03/demi-lovato-rh9-53x53.jpg,2013
51,Love Somebody,Maroon 5,https://charts-static.billboard.com/img/2013/05/maroon-5-9st-53x53.jpg,2013
52,I Will Wait,Mumford & Sons,https://charts-static.billboard.com/img/2012/08/mumford-sons-miw-53x53.jpg,2013
53,Try,P!nk,https://charts-static.billboard.com/img/2017/04/pnk-53x53.jpg,2013
54,Wagon Wheel,Darius Rucker,https://charts-static.billboard.com/img/2013/01/darius-rucker-iex-53x53.jpg,2013
55,Gangnam Style,PSY,https://charts-static.billboard.com/img/2012/07/psy-xbs-53x53.jpg,2013
56,I Need Your Love,Calvin Harris Featuring Ellie Goulding,https://charts-static.billboard.com/img/2013/01/calvin-harris-s9n-53x53.jpg,2013
57,Die Young,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,2013
58,Some Nights,fun.,https://charts-static.billboard.com/img/2012/03/fun-gqs-53x53.jpg,2013
59,Bad,Wale Featuring Tiara Thomas Or Rihanna,https://charts-static.billboard.com/img/2013/02/wale-p1n-53x53.jpg,2013
60,Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,https://charts-static.billboard.com/img/2013/04/blake-shelton-m3d-53x53.jpg,2013
61,"Gone, Gone, Gone",Phillip Phillips,https://charts-static.billboard.com/img/2012/12/phillip-phillips-1jf-53x53.jpg,2013
62,Demons,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-wca-demons-j2t-53x53.jpg,2013
63,Counting Stars,OneRepublic,https://charts-static.billboard.com/img/2017/08/onerepublic-53x53.jpg,2013
64,I Cry,Flo Rida,https://charts-static.billboard.com/img/2012/09/flo-rida-8v1-53x53.jpg,2013
65,Little Talks,Of Monsters And Men,https://charts-static.billboard.com/img/2011/11/of-monsters-and-men-03q-little-talks-jig-53x53.jpg,2013
66,The Other Side,Jason Derulo,https://charts-static.billboard.com/img/2013/05/jason-derulo-3xq-53x53.jpg,2013
67,Berzerk,Eminem,https://charts-static.billboard.com/img/2013/09/eminem-c16-53x53.jpg,2013
68,Catch My Breath,Kelly Clarkson,https://charts-static.billboard.com/img/2012/10/kelly-clarkson-tcv-53x53.jpg,2013
69,Crash My Party,Luke Bryan,https://charts-static.billboard.com/img/2013/04/luke-bryan-qhx-53x53.jpg,2013
70,Pour It Up,Rihanna,https://charts-static.billboard.com/img/2012/12/rihanna-v3t-53x53.jpg,2013
71,22,Taylor Swift,https://charts-static.billboard.com/img/2012/11/taylor-swift-70p-22-wom-53x53.jpg,2013
72,I Want Crazy,Hunter Hayes,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
73,The Fox,Ylvis,https://charts-static.billboard.com/img/2013/09/ylvis-4y6-53x53.jpg,2013
74,Best Song Ever,One Direction,https://charts-static.billboard.com/img/2011/09/one-direction-0i5-53x53.jpg,2013
75,The A Team,Ed Sheeran,https://charts-static.billboard.com/img/2012/02/ed-sheeran-buv-the-a-team-lyt-53x53.jpg,2013
76,Carry On,fun.,https://charts-static.billboard.com/img/2012/03/fun-gqs-53x53.jpg,2013
77,Highway Don't Care,Tim McGraw With Taylor Swift,https://charts-static.billboard.com/img/2013/02/tim-mcgraw-eb5-53x53.jpg,2013
78,That's My Kind Of Night,Luke Bryan,https://charts-static.billboard.com/img/2007/02/luke-bryan-kl4-53x53.jpg,2013
79,Swimming Pools (Drank),Kendrick Lamar,https://charts-static.billboard.com/img/2012/08/kendrick-lamar-h1y-53x53.jpg,2013
80,Sure Be Cool If You Did,Blake Shelton,https://charts-static.billboard.com/img/2017/02/blake-shelton-53x53.jpg,2013
81,#Beautiful,Mariah Carey Featuring Miguel,https://charts-static.billboard.com/img/2013/05/mariah-carey-tgq-53x53.jpg,2013
82,Troublemaker,Olly Murs Featuring Flo Rida,https://charts-static.billboard.com/img/2017/03/olly-murs-53x53.jpg,2013
83,Body Party,Ciara,https://charts-static.billboard.com/img/2013/03/ciara-b1v-53x53.jpg,2013
84,Adorn,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,2013
85,Hall Of Fame,The Script Featuring will.i.am,https://charts-static.billboard.com/img/2012/09/the-script-lb9-53x53.jpg,2013
86,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,https://charts-static.billboard.com/img/2012/08/ne-yo-9u2-53x53.jpg,2013
87,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,https://charts-static.billboard.com/img/2013/04/rocko-s0l-53x53.jpg,2013
88,Next To Me,Emeli Sande,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
89,Mama's Broken Heart,Miranda Lambert,https://charts-static.billboard.com/img/2011/11/miranda-lambert-miy-53x53.jpg,2013
90,It Goes Like This,Thomas Rhett,https://charts-static.billboard.com/img/2013/05/thomas-rhett-r0o-53x53.jpg,2013
91,Bugatti,Ace Hood Featuring Future & Rick Ross,https://charts-static.billboard.com/img/2013/02/ace-hood-jne-bugatti-unn-53x53.jpg,2013
92,Wanted,Hunter Hayes,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2013
93,Downtown,Lady Antebellum,https://charts-static.billboard.com/img/2013/02/lady-antebellum-g3u-53x53.jpg,2013
94,Get Your Shine On,Florida Georgia Line,https://charts-static.billboard.com/img/2012/10/florida-georgia-line-wbf-53x53.jpg,2013
95,#thatPOWER,will.i.am Featuring Justin Bieber,https://charts-static.billboard.com/img/2013/04/william-eaz-53x53.jpg,2013
96,Brave,Sara Bareilles,https://charts-static.billboard.com/img/2013/05/sara-bareilles-m95-53x53.jpg,2013
97,Let Her Go,Passenger,https://charts-static.billboard.com/img/2016/10/passenger-53x53.jpg,2013
98,Runnin' Outta Moonlight,Randy Houser,https://charts-static.billboard.com/img/2013/02/randy-houser-ilh-53x53.jpg,2013
99,I'm Different,2 Chainz,https://charts-static.billboard.com/img/2012/09/2-chainz-8fw-53x53.jpg,2013
100,Still Into You,Paramore,https://charts-static.billboard.com/img/2013/04/paramore-teo-53x53.jpg,2013
1,Happy,Pharrell Williams,https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-53x53.jpg,2014
2,Dark Horse,Katy Perry Featuring Juicy J,https://charts-static.billboard.com/img/2013/10/katy-perry-04d-53x53.jpg,2014
3,All Of Me,John Legend,https://charts-static.billboard.com/img/2013/08/john-legend-xtz-53x53.jpg,2014
4,Fancy,Iggy Azalea Featuring Charli XCX,https://charts-static.billboard.com/img/2014/03/iggy-azalea-68u-53x53.jpg,2014
5,Counting Stars,OneRepublic,https://charts-static.billboard.com/img/2017/08/onerepublic-53x53.jpg,2014
6,Talk Dirty,Jason Derulo Featuring 2 Chainz,https://charts-static.billboard.com/img/2013/11/jason-derulo-3xq-53x53.jpg,2014
7,Rude,MAGIC!,https://charts-static.billboard.com/img/2013/12/magic-1-yin-53x53.jpg,2014
8,All About That Bass,Meghan Trainor,https://charts-static.billboard.com/img/2017/04/meghan-trainor-53x53.jpg,2014
9,Problem,Ariana Grande Featuring Iggy Azalea,https://charts-static.billboard.com/img/2014/05/ariana-grande-ypy-53x53.jpg,2014
10,Stay With Me,Sam Smith,https://charts-static.billboard.com/img/2014/04/sam-smith-ik0-stay-with-me-nwg-53x53.jpg,2014
11,Timber,Pitbull Featuring Ke$ha,https://charts-static.billboard.com/img/2013/10/pitbull-odu-53x53.jpg,2014
12,Pompeii,Bastille,https://charts-static.billboard.com/img/2013/03/bastille-p0b-53x53.jpg,2014
13,Shake It Off,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2014
14,Am I Wrong,Nico & Vinz,https://charts-static.billboard.com/img/2014/04/nico-vinz-0zf-53x53.jpg,2014
15,Turn Down For What,DJ Snake & Lil Jon,https://charts-static.billboard.com/img/2013/12/dj-snake-ncv-53x53.jpg,2014
16,The Monster,Eminem Featuring Rihanna,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2014
17,Say Something,A Great Big World & Christina Aguilera,https://charts-static.billboard.com/img/2013/10/a-great-big-world-b0r-53x53.jpg,2014
18,Team,Lorde,https://charts-static.billboard.com/img/2013/09/lorde-gw0-53x53.jpg,2014
19,Let Her Go,Passenger,https://charts-static.billboard.com/img/2016/10/passenger-53x53.jpg,2014
20,Royals,Lorde,https://charts-static.billboard.com/img/2017/07/lorde-53x53.jpg,2014
21,Let It Go,Idina Menzel,https://charts-static.billboard.com/img/2013/12/idina-menzel-3hw-53x53.jpg,2014
22,Wake Me Up!,Avicii,https://charts-static.billboard.com/img/2010/07/avicii-uw1-53x53.jpg,2014
23,Demons,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-wca-demons-j2t-53x53.jpg,2014
24,Story Of My Life,One Direction,https://charts-static.billboard.com/img/2013/11/one-direction-7ru-53x53.jpg,2014
25,Chandelier,Sia,https://charts-static.billboard.com/img/2014/05/sia-kfh-53x53.jpg,2014
26,Black Widow,Iggy Azalea Featuring Rita Ora,https://charts-static.billboard.com/img/2014/05/iggy-azalea-68u-53x53.jpg,2014
27,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",https://charts-static.billboard.com/img/2014/08/jessie-j-zrp-53x53.jpg,2014
28,Latch,Disclosure Featuring Sam Smith,https://charts-static.billboard.com/img/2013/06/disclosure-g9t-53x53.jpg,2014
29,Maps,Maroon 5,https://charts-static.billboard.com/img/2014/06/maroon-5-vhb-53x53.jpg,2014
30,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,https://charts-static.billboard.com/img/2014/01/chris-brown-cte-53x53.jpg,2014
31,Best Day Of My Life,American Authors,https://charts-static.billboard.com/img/2017/03/american-authors-53x53.jpg,2014
32,Habits (Stay High),Tove Lo,https://charts-static.billboard.com/img/2014/04/tove-lo-vxl-53x53.jpg,2014
33,Summer,Calvin Harris,https://charts-static.billboard.com/img/2014/03/calvin-harris-s9n-53x53.jpg,2014
34,Boom Clap,Charli XCX,https://charts-static.billboard.com/img/2014/06/charli-xcx-juq-53x53.jpg,2014
35,Drunk In Love,Beyonce Featuring Jay Z,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2014
36,Anaconda,Nicki Minaj,https://charts-static.billboard.com/img/2009/08/nicki-minaj-thi-53x53.jpg,2014
37,Break Free,Ariana Grande Featuring Zedd,https://charts-static.billboard.com/img/2014/07/ariana-grande-ypy-53x53.jpg,2014
38,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,https://charts-static.billboard.com/img/2017/03/enrique-iglesias-53x53.jpg,2014
39,Burn,Ellie Goulding,https://charts-static.billboard.com/img/2013/07/ellie-goulding-1mr-53x53.jpg,2014
40,Wiggle,Jason Derulo Featuring Snoop Dogg,https://charts-static.billboard.com/img/2014/05/jason-derulo-3xq-wiggle-8yx-53x53.jpg,2014
41,Rather Be,Clean Bandit Featuring Jess Glynne,https://charts-static.billboard.com/img/2014/02/clean-bandit-ywv-53x53.jpg,2014
42,Don't Tell 'Em,Jeremih Featuring YG,https://charts-static.billboard.com/img/2014/06/jeremih-684-53x53.jpg,2014
43,Show Me,Kid Ink Featuring Chris Brown,https://charts-static.billboard.com/img/2013/10/kid-ink-9ar-53x53.jpg,2014
44,Wrecking Ball,Miley Cyrus,https://charts-static.billboard.com/img/2013/09/miley-cyrus-clj-53x53.jpg,2014
45,Not A Bad Thing,Justin Timberlake,https://charts-static.billboard.com/img/2014/03/justin-timberlake-wmm-53x53.jpg,2014
46,Roar,Katy Perry,https://charts-static.billboard.com/img/2013/08/katy-perry-l8p-53x53.jpg,2014
47,Ain't It Fun,Paramore,https://charts-static.billboard.com/img/2013/05/paramore-teo-53x53.jpg,2014
48,The Man,Aloe Blacc,https://charts-static.billboard.com/img/2013/12/aloe-blacc-sae-53x53.jpg,2014
49,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,https://charts-static.billboard.com/img/2013/12/luke-bryan-kl4-53x53.jpg,2014
50,Classic,MKTO,https://charts-static.billboard.com/img/2014/01/mkto-0le-53x53.jpg,2014
51,A Sky Full Of Stars,Coldplay,https://charts-static.billboard.com/img/2014/05/coldplay-j2u-53x53.jpg,2014
52,Don't,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-87x87.jpg,2014
53,Na Na,Trey Songz,https://charts-static.billboard.com/img/2014/01/trey-songz-kc8-53x53.jpg,2014
54,Hot Boy,Bobby Shmurda,https://charts-static.billboard.com/img/2014/07/bobby-shmurda-7fv-53x53.jpg,2014
55,"Hold On, We're Going Home",Drake Featuring Majid Jordan,https://charts-static.billboard.com/img/2013/08/drake-hq6-hold-on-were-going-home-v0h-53x53.jpg,2014
56,Sing,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-87x87.jpg,2014
57,Radioactive,Imagine Dragons,https://charts-static.billboard.com/img/2012/08/imagine-dragons-hy6-53x53.jpg,2014
58,My Hitta,YG Featuring Jeezy & Rich Homie Quan,https://charts-static.billboard.com/img/2013/10/yg-fg4-53x53.jpg,2014
59,Cool Kids,Echosmith,https://charts-static.billboard.com/img/2014/06/echosmith-fsi-53x53.jpg,2014
60,Hey Brother,Avicii,https://charts-static.billboard.com/img/2010/07/avicii-uw1-53x53.jpg,2014
61,Trumpets,Jason Derulo,https://charts-static.billboard.com/img/2014/05/jason-derulo-3xq-53x53.jpg,2014
62,Animals,Maroon 5,https://charts-static.billboard.com/img/2014/09/maroon-5-9st-53x53.jpg,2014
63,Burnin' It Down,Jason Aldean,https://charts-static.billboard.com/img/2017/05/jason-aldean-53x53.jpg,2014
64,Play It Again,Luke Bryan,https://charts-static.billboard.com/img/2007/02/luke-bryan-kl4-53x53.jpg,2014
65,2 On,Tinashe Featuring ScHoolboy Q,https://charts-static.billboard.com/img/2014/04/tinashe-mpn-53x53.jpg,2014
66,Dirt,Florida Georgia Line,https://charts-static.billboard.com/img/2014/07/florida-georgia-line-wbf-53x53.jpg,2014
67,Love Runs Out,OneRepublic,https://charts-static.billboard.com/img/2014/05/onerepublic-fpz-53x53.jpg,2014
68,Bottoms Up,Brantley Gilbert,https://charts-static.billboard.com/img/2014/01/brantley-gilbert-iis-53x53.jpg,2014
69,Shower,Becky G,https://charts-static.billboard.com/img/2014/05/becky-g-owi-53x53.jpg,2014
70,Me And My Broken Heart,Rixton,https://charts-static.billboard.com/img/2014/03/rixton-z8y-53x53.jpg,2014
71,Animals,Martin Garrix,https://charts-static.billboard.com/img/2013/07/martin-garrix-bo3-53x53.jpg,2014
72,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,https://charts-static.billboard.com/img/2014/07/young-thug-288-53x53.jpg,2014
73,American Kids,Kenny Chesney,https://charts-static.billboard.com/img/2014/07/kenny-chesney-en6-53x53.jpg,2014
74,Brave,Sara Bareilles,https://charts-static.billboard.com/img/2013/05/sara-bareilles-m95-53x53.jpg,2014
75,Sweater Weather,The Neighbourhood,https://charts-static.billboard.com/img/2012/12/the-neighbourhood-ro9-53x53.jpg,2014
76,Leave The Night On,Sam Hunt,https://charts-static.billboard.com/img/2014/06/sam-hunt-2mf-53x53.jpg,2014
77,New Flame,Chris Brown Featuring Usher & Rick Ross,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2014
78,Love Never Felt So Good,Michael Jackson & Justin Timberlake,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2014
79,Drunk On A Plane,Dierks Bentley,https://charts-static.billboard.com/img/2014/04/dierks-bentley-yjg-53x53.jpg,2014
80,Birthday,Katy Perry,https://charts-static.billboard.com/img/2014/04/katy-perry-04d-53x53.jpg,2014
81,Bartender,Lady Antebellum,https://charts-static.billboard.com/img/2014/05/lady-antebellum-cdm-53x53.jpg,2014
82,La La La,Naughty Boy Featuring Sam Smith,https://charts-static.billboard.com/img/2013/07/naughty-boy-xj4-53x53.jpg,2014
83,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,https://charts-static.billboard.com/img/2013/04/robin-thicke-cu8-53x53.jpg,2014
84,Do What U Want,Lady Gaga Featuring R. Kelly,https://charts-static.billboard.com/img/2013/11/lady-gaga-lkc-53x53.jpg,2014
85,Can't Remember To Forget You,Shakira Featuring Rihanna,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2014
86,Amnesia,5 Seconds Of Summer,https://charts-static.billboard.com/img/2017/02/5-seconds-of-summer-53x53.jpg,2014
87,No Mediocre,T.I. Featuring Iggy Azalea,https://charts-static.billboard.com/img/2014/07/ti-e27-53x53.jpg,2014
88,Come With Me Now,KONGOS,https://charts-static.billboard.com/img/2014/02/kongos-um1-53x53.jpg,2014
89,Believe Me,Lil Wayne Featuring Drake,https://charts-static.billboard.com/img/2014/05/lil-wayne-0sn-53x53.jpg,2014
90,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",https://charts-static.billboard.com/img/2013/09/mike-will-made-it-roq-53x53.jpg,2014
91,Beachin',Jake Owen,https://charts-static.billboard.com/img/2013/11/jake-owen-17q-53x53.jpg,2014
